key_resp.keys,key_resp.rt,key_resp_16.keys,key_resp_16.rt,key_resp_2.keys,key_resp_2.rt,X Scale,ratio_pxpermm,screen_size_x,screen_size_y,testsize,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,line_size,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_8.keys,key_resp_8.rt,key_resp_7.keys,key_resp_7.rt,key_resp_12.keys,key_resp_12.rt,key_resp_11.keys,key_resp_11.rt,key_resp_18.keys,key_resp_18.rt,key_resp_21.keys,key_resp_21.rt,key_resp_13.keys,key_resp_13.rt,key_resp_19.keys,key_resp_19.rt,ballposx,viewer_distance,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,viewerdistancecm,DVA_to_distance,radius_F,radius_P,r_F,R_P,key_resp_20.keys,key_resp_20.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,Flower1,Ecc,Flower_2,similarity,response_time,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,mouse_7.clicked_name,catchprac,mouse_6.clicked_name,key_resp_22.keys,key_resp_22.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Flower2,trialnumber,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,catchresponse,catchnumber,catchtrialorder,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,mouse_3.clicked_name,mouse_11.clicked_name,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,answer1,rt1,answer2,rt2,answer3,rt3,answer4,rt4,answer5,rt5,answer6,rt6,answer8,rt8,answer7,rt7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5bc07e3768529a00011d148c,5fe19237c9707dbdf177b68e,2020-12-22_07h29.21.144,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,9,PF,,6,2.854635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,47,1,0,0,response1disk,6,9,10,-13,1,0,0,rectangle,10,-13,1,0,0,,3,"[256,81,98,76,45,33,290,144,94,72,303,277,284,232,137,220,134,233,125,212]",10,-13,1,0,0,0,8,8,148,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5bc07e3768529a00011d148c,5fe19237c9707dbdf177b68e,2020-12-22_07h29.21.144,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,1,FF,,4,1.27858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,-111,1,0,0,response3disk,9,10,19,1,1,0,0,rectangle,19,1,1,0,0,,7,"[256,81,98,76,45,33,290,144,94,72,303,277,284,232,137,220,134,233,125,212]",19,1,1,0,0,0,9,9,123,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5bc07e3768529a00011d148c,5fe19237c9707dbdf177b68e,2020-12-22_07h29.21.144,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,5,FF,,7,1.921515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,111,1,0,0,response1disk,7,11,15,-9,1,0,0,rectangle,15,-9,1,0,0,,0,"[256,81,98,76,45,33,290,144,94,72,303,277,284,232,137,220,134,233,125,212]",15,-9,1,0,0,0,10,10,7,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5bc07e3768529a00011d148c,5fe19237c9707dbdf177b68e,2020-12-22_07h29.21.144,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,2,PF,,3,1.079965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-55,-141,1,0,0,response5disk,7,12,0,3,1,0,0,rectangle,0,3,1,0,0,,5,"[256,81,98,76,45,33,290,144,94,72,303,277,284,232,137,220,134,233,125,212]",0,3,1,0,0,0,11,11,107,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5bc07e3768529a00011d148c,5fe19237c9707dbdf177b68e,2020-12-22_07h29.21.144,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,2,FF,,6,2.11084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126,52,1,0,0,response1disk,4,13,-10,0,1,0,0,rectangle,-10,0,1,0,0,,2,"[256,81,98,76,45,33,290,144,94,72,303,277,284,232,137,220,134,233,125,212]",-10,0,1,0,0,0,12,12,145,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5bc07e3768529a00011d148c,5fe19237c9707dbdf177b68e,2020-12-22_07h29.21.144,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,9,FF,,7,1.433275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,131,1,0,0,response1disk,3,14,20,-7,1,0,0,rectangle,20,-7,1,0,0,,6,"[256,81,98,76,45,33,290,144,94,72,303,277,284,232,137,220,134,233,125,212]",20,-7,1,0,0,0,13,13,141,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5bc07e3768529a00011d148c,5fe19237c9707dbdf177b68e,2020-12-22_07h29.21.144,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,4,FF,,4,3.182695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,-105,1,0,0,response3disk,2,15,22,10,1,0,0,rectangle,22,10,1,0,0,,6,"[256,81,98,76,45,33,290,144,94,72,303,277,284,232,137,220,134,233,125,212]",22,10,1,0,0,0,14,14,13,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5bc07e3768529a00011d148c,5fe19237c9707dbdf177b68e,2020-12-22_07h29.21.144,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,9,PF,,7,0.836255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,105,1,0,0,response1disk,7,16,27,-6,1,0,0,rectangle,27,-6,1,0,0,,0,"[256,81,98,76,45,33,290,144,94,72,303,277,284,232,137,220,134,233,125,212]",27,-6,1,0,0,0,15,15,121,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5bc07e3768529a00011d148c,5fe19237c9707dbdf177b68e,2020-12-22_07h29.21.144,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,1,FF,,0,2.54705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-56,130,1,0,0,response7disk,1,17,-33,15,1,0,0,rectangle,-33,15,1,0,0,,7,"[256,81,98,76,45,33,290,144,94,72,303,277,284,232,137,220,134,233,125,212]",-33,15,1,0,0,0,16,16,151,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5bc07e3768529a00011d148c,5fe19237c9707dbdf177b68e,2020-12-22_07h29.21.144,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,4,PF,,0,0.758885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-27,142,1,0,0,response7disk,4,18,-26,15,1,0,0,rectangle,-26,15,1,0,0,,7,"[256,81,98,76,45,33,290,144,94,72,303,277,284,232,137,220,134,233,125,212]",-26,15,1,0,0,0,17,17,70,1,,,,,,,,,,,,,,,,,,,,,,,
