key_resp.keys,key_resp.rt,key_resp_16.keys,key_resp_16.rt,key_resp_2.keys,key_resp_2.rt,X Scale,ratio_pxpermm,screen_size_x,screen_size_y,testsize,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,line_size,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_8.keys,key_resp_8.rt,key_resp_7.keys,key_resp_7.rt,key_resp_12.keys,key_resp_12.rt,key_resp_11.keys,key_resp_11.rt,key_resp_18.keys,key_resp_18.rt,key_resp_21.keys,key_resp_21.rt,key_resp_13.keys,key_resp_13.rt,key_resp_19.keys,key_resp_19.rt,ballposx,viewer_distance,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,viewerdistancecm,DVA_to_distance,radius_F,radius_P,r_F,R_P,key_resp_20.keys,key_resp_20.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,Flower1,Ecc,Flower_2,similarity,response_time,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,mouse_7.clicked_name,catchprac,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,mouse_6.clicked_name,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,key_resp_22.keys,key_resp_22.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Flower2,trialnumber,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,catchresponse,catchnumber,catchtrialorder,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,mouse_3.clicked_name,mouse_11.clicked_name,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,answer1,rt1,answer2,rt2,answer3,rt3,answer4,rt4,answer5,rt5,answer6,rt6,answer8,rt8,answer7,rt7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f8846eef3c64e2b5bc33259,5fe192a66a3657c24e3ae120,2020-12-22_07h31.52.660,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,9,FF,,1,2.32962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-94,55,1,0,0,response7disk,1,55,-13,7,1,0,0,rectangle,-13,7,1,0,0,3,2,"[271,311,75,59,144,313,152,124,88,125,135,178,278,94,96,267,23,256,159,141]",-13,7,1,0,0,0,54,54,111,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f8846eef3c64e2b5bc33259,5fe192a66a3657c24e3ae120,2020-12-22_07h31.52.660,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,5,FF,,3,1.72232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-59,-126,1,0,0,response5disk,7,56,-8,7,1,0,0,rectangle,-8,7,1,0,0,3,2,"[271,311,75,59,144,313,152,124,88,125,135,178,278,94,96,267,23,256,159,141]",-8,7,1,0,0,0,55,55,7,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f8846eef3c64e2b5bc33259,5fe192a66a3657c24e3ae120,2020-12-22_07h31.52.660,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,1,PF,,6,1.542475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,62,1,0,0,response1disk,3,57,30,-7,1,0,0,rectangle,30,-7,1,0,0,3,1,"[271,311,75,59,144,313,152,124,88,125,135,178,278,94,96,267,23,256,159,141]",30,-7,1,0,0,0,56,56,1,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f8846eef3c64e2b5bc33259,5fe192a66a3657c24e3ae120,2020-12-22_07h31.52.660,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,8,FF,,3,2.10224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-60,-93,1,0,0,response5disk,3,58,-22,12,1,0,0,rectangle,-22,12,1,0,0,3,3,"[271,311,75,59,144,313,152,124,88,125,135,178,278,94,96,267,23,256,159,141]",-22,12,1,0,0,0,57,57,154,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f8846eef3c64e2b5bc33259,5fe192a66a3657c24e3ae120,2020-12-22_07h31.52.660,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,1,FF,,7,1.48192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,124,1,0,0,response1disk,2,59,0,-8,1,0,0,rectangle,69,120,1,0,0,7,7,"[271,311,75,59,144,313,152,124,88,125,135,178,278,94,96,267,23,256,159,141]",36,-2,1,0,0,0,58,58,2,1,response1disk_3,rectangle,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f8846eef3c64e2b5bc33259,5fe192a66a3657c24e3ae120,2020-12-22_07h31.52.660,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,2,FF,,7,1.32544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,148,1,0,0,response1disk,9,60,-7,17,1,0,0,rectangle,-7,17,1,0,0,7,7,"[271,311,75,59,144,313,152,124,88,125,135,178,278,94,96,267,23,256,159,141]",-7,17,1,0,0,0,59,59,72,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f8846eef3c64e2b5bc33259,5fe192a66a3657c24e3ae120,2020-12-22_07h31.52.660,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,1,FF,,7,0.92467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,91,1,0,0,response1disk,5,61,5,10,1,0,0,rectangle,5,10,1,0,0,7,2,"[271,311,75,59,144,313,152,124,88,125,135,178,278,94,96,267,23,256,159,141]",5,10,1,0,0,0,60,60,82,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f8846eef3c64e2b5bc33259,5fe192a66a3657c24e3ae120,2020-12-22_07h31.52.660,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,6,FF,,0,1.21422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-66,142,1,0,0,response7disk,6,62,9,-18,1,0,0,rectangle,9,-18,1,0,0,7,5,"[271,311,75,59,144,313,152,124,88,125,135,178,278,94,96,267,23,256,159,141]",9,-18,1,0,0,0,61,61,91,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f8846eef3c64e2b5bc33259,5fe192a66a3657c24e3ae120,2020-12-22_07h31.52.660,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,7,FF,,3,2.5745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-51,-72,1,0,0,response5disk,2,63,4,3,1,0,0,rectangle,4,3,1,0,0,7,6,"[271,311,75,59,144,313,152,124,88,125,135,178,278,94,96,267,23,256,159,141]",4,3,1,0,0,0,62,62,138,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f8846eef3c64e2b5bc33259,5fe192a66a3657c24e3ae120,2020-12-22_07h31.52.660,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,8,PF,,5,5.515815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,-38,1,0,0,response3disk,9,64,43,9,1,0,0,rectangle,43,9,1,0,0,7,7,"[271,311,75,59,144,313,152,124,88,125,135,178,278,94,96,267,23,256,159,141]",43,9,1,0,0,0,63,63,42,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f8846eef3c64e2b5bc33259,5fe192a66a3657c24e3ae120,2020-12-22_07h31.52.660,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,2,FF,,5,2.571815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,-49,1,0,0,response3disk,8,65,25,-10,1,0,0,rectangle,25,-10,1,0,0,7,1,"[271,311,75,59,144,313,152,124,88,125,135,178,278,94,96,267,23,256,159,141]",25,-10,1,0,0,0,64,64,62,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f8846eef3c64e2b5bc33259,5fe192a66a3657c24e3ae120,2020-12-22_07h31.52.660,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,3,FF,,3,1.603385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-29,-144,1,0,0,response5disk,5,66,16,-19,1,0,0,rectangle,16,-19,1,0,0,7,0,"[271,311,75,59,144,313,152,124,88,125,135,178,278,94,96,267,23,256,159,141]",16,-19,1,0,0,0,65,65,101,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f8846eef3c64e2b5bc33259,5fe192a66a3657c24e3ae120,2020-12-22_07h31.52.660,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,5,FF,,2,2.24478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-73,-52,1,0,0,response5disk,3,67,15,12,1,0,0,rectangle,15,12,1,0,0,7,3,"[271,311,75,59,144,313,152,124,88,125,135,178,278,94,96,267,23,256,159,141]",15,12,1,0,0,0,66,66,25,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f8846eef3c64e2b5bc33259,5fe192a66a3657c24e3ae120,2020-12-22_07h31.52.660,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,5,PF,,7,1.186135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,130,1,0,0,response1disk,4,68,11,13,1,0,0,rectangle,11,13,1,0,0,7,6,"[271,311,75,59,144,313,152,124,88,125,135,178,278,94,96,267,23,256,159,141]",11,13,1,0,0,0,67,67,54,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f8846eef3c64e2b5bc33259,5fe192a66a3657c24e3ae120,2020-12-22_07h31.52.660,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,3,FF,,7,1.142015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,96,1,0,0,response1disk,1,69,-2,6,1,0,0,rectangle,-2,6,1,0,0,7,7,"[271,311,75,59,144,313,152,124,88,125,135,178,278,94,96,267,23,256,159,141]",-2,6,1,0,0,0,68,68,125,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f8846eef3c64e2b5bc33259,5fe192a66a3657c24e3ae120,2020-12-22_07h31.52.660,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,3,FF,,7,1.010515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,122,1,0,0,response1disk,9,70,16,-4,1,0,0,rectangle,16,-4,1,0,0,7,5,"[271,311,75,59,144,313,152,124,88,125,135,178,278,94,96,267,23,256,159,141]",16,-4,1,0,0,0,69,69,143,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f8846eef3c64e2b5bc33259,5fe192a66a3657c24e3ae120,2020-12-22_07h31.52.660,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,2,PF,,7,0.964765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,115,1,0,0,response1disk,6,71,0,-10,1,0,0,rectangle,0,-10,1,0,0,7,7,"[271,311,75,59,144,313,152,124,88,125,135,178,278,94,96,267,23,256,159,141]",0,-10,1,0,0,0,70,70,113,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f8846eef3c64e2b5bc33259,5fe192a66a3657c24e3ae120,2020-12-22_07h31.52.660,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,9,FF,,7,0.98034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,119,1,0,0,response1disk,5,72,-1,-7,1,0,0,rectangle,-1,-7,1,0,0,7,6,"[271,311,75,59,144,313,152,124,88,125,135,178,278,94,96,267,23,256,159,141]",-1,-7,1,0,0,0,71,71,128,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f8846eef3c64e2b5bc33259,5fe192a66a3657c24e3ae120,2020-12-22_07h31.52.660,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,5,FF,,1,2.005435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99,71,1,0,0,response7disk,8,73,-25,-8,1,0,0,rectangle,-25,-8,1,0,0,7,2,"[271,311,75,59,144,313,152,124,88,125,135,178,278,94,96,267,23,256,159,141]",-25,-8,1,0,0,0,72,72,16,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f8846eef3c64e2b5bc33259,5fe192a66a3657c24e3ae120,2020-12-22_07h31.52.660,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,2,PF,,4,1.666315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,-90,1,0,0,response3disk,8,74,19,-14,1,0,0,rectangle,19,-14,1,0,0,7,7,"[271,311,75,59,144,313,152,124,88,125,135,178,278,94,96,267,23,256,159,141]",19,-14,1,0,0,0,73,73,52,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f8846eef3c64e2b5bc33259,5fe192a66a3657c24e3ae120,2020-12-22_07h31.52.660,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,6,PF,,1,1.536625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-122,72,1,0,0,response7disk,9,75,-14,1,1,0,0,rectangle,71,115,1,0,0,7,7,"[271,311,75,59,144,313,152,124,88,125,135,178,278,94,96,267,23,256,159,141]",3,-17,1,0,0,0,74,74,45,1,response1disk_3,rectangle,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f8846eef3c64e2b5bc33259,5fe192a66a3657c24e3ae120,2020-12-22_07h31.52.660,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,4,FF,,7,1.239055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,125,1,0,0,response1disk,5,76,9,1,1,0,0,rectangle,9,1,1,0,0,7,0,"[271,311,75,59,144,313,152,124,88,125,135,178,278,94,96,267,23,256,159,141]",9,1,1,0,0,0,75,75,116,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f8846eef3c64e2b5bc33259,5fe192a66a3657c24e3ae120,2020-12-22_07h31.52.660,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,1,PF,,6,1.892365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131,52,1,0,0,response1disk,7,77,23,-3,1,0,0,rectangle,23,-3,1,0,0,7,7,"[271,311,75,59,144,313,152,124,88,125,135,178,278,94,96,267,23,256,159,141]",23,-3,1,0,0,0,76,76,150,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f8846eef3c64e2b5bc33259,5fe192a66a3657c24e3ae120,2020-12-22_07h31.52.660,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,7,PF,,6,1.23412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,92,1,0,0,response1disk,6,78,4,12,1,0,0,rectangle,4,12,1,0,0,7,2,"[271,311,75,59,144,313,152,124,88,125,135,178,278,94,96,267,23,256,159,141]",4,12,1,0,0,0,77,77,29,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f8846eef3c64e2b5bc33259,5fe192a66a3657c24e3ae120,2020-12-22_07h31.52.660,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,2,FF,,7,2.15468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,133,1,0,0,response1disk,6,79,8,9,1,0,0,rectangle,8,9,1,0,0,7,6,"[271,311,75,59,144,313,152,124,88,125,135,178,278,94,96,267,23,256,159,141]",8,9,1,0,0,0,78,78,40,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f8846eef3c64e2b5bc33259,5fe192a66a3657c24e3ae120,2020-12-22_07h31.52.660,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,6,FF,,7,0.96719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,133,1,0,0,response1disk,5,80,-16,9,1,0,0,rectangle,-16,9,1,0,0,7,3,"[271,311,75,59,144,313,152,124,88,125,135,178,278,94,96,267,23,256,159,141]",-16,9,1,0,0,0,79,79,126,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f8846eef3c64e2b5bc33259,5fe192a66a3657c24e3ae120,2020-12-22_07h31.52.660,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,2,PF,,4,2.252165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,-96,1,0,0,response3disk,5,81,2,-3,1,0,0,rectangle,2,-3,1,0,0,7,4,"[271,311,75,59,144,313,152,124,88,125,135,178,278,94,96,267,23,256,159,141]",2,-3,1,0,0,0,80,80,147,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f8846eef3c64e2b5bc33259,5fe192a66a3657c24e3ae120,2020-12-22_07h31.52.660,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,2,PF,,0,1.383275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-66,97,1,0,0,response7disk,2,82,14,-3,1,0,0,rectangle,14,-3,1,0,0,7,7,"[271,311,75,59,144,313,152,124,88,125,135,178,278,94,96,267,23,256,159,141]",14,-3,1,0,0,0,81,81,14,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f8846eef3c64e2b5bc33259,5fe192a66a3657c24e3ae120,2020-12-22_07h31.52.660,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,7,FF,,2,1.670525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-93,-54,1,0,0,response5disk,5,83,-14,-13,1,0,0,rectangle,-14,-13,1,0,0,7,2,"[271,311,75,59,144,313,152,124,88,125,135,178,278,94,96,267,23,256,159,141]",-14,-13,1,0,0,0,82,82,156,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f8846eef3c64e2b5bc33259,5fe192a66a3657c24e3ae120,2020-12-22_07h31.52.660,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,9,FF,,6,1.37798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,56,1,0,0,response1disk,2,84,3,10,1,0,0,rectangle,3,10,1,0,0,7,0,"[271,311,75,59,144,313,152,124,88,125,135,178,278,94,96,267,23,256,159,141]",3,10,1,0,0,0,83,83,11,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f8846eef3c64e2b5bc33259,5fe192a66a3657c24e3ae120,2020-12-22_07h31.52.660,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,2,PF,,5,3.88391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149,-61,1,0,0,response3disk,1,85,37,-5,1,0,0,rectangle,37,-5,1,0,0,7,2,"[271,311,75,59,144,313,152,124,88,125,135,178,278,94,96,267,23,256,159,141]",37,-5,1,0,0,0,84,84,9,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f8846eef3c64e2b5bc33259,5fe192a66a3657c24e3ae120,2020-12-22_07h31.52.660,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,1,FF,,6,4.40102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,39,1,0,0,response1disk,3,86,11,-13,1,0,0,rectangle,11,-13,1,0,0,7,3,"[271,311,75,59,144,313,152,124,88,125,135,178,278,94,96,267,23,256,159,141]",11,-13,1,0,0,0,85,85,99,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f8846eef3c64e2b5bc33259,5fe192a66a3657c24e3ae120,2020-12-22_07h31.52.660,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,3,FF,,0,1.15597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-56,112,1,0,0,response7disk,7,87,-8,13,1,0,0,rectangle,-8,13,1,0,0,7,6,"[271,311,75,59,144,313,152,124,88,125,135,178,278,94,96,267,23,256,159,141]",-8,13,1,0,0,0,86,86,118,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f8846eef3c64e2b5bc33259,5fe192a66a3657c24e3ae120,2020-12-22_07h31.52.660,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,7,PF,,7,1.145825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,105,1,0,0,response1disk,9,88,-3,3,1,0,0,rectangle,100,-54,1,0,0,5,5,"[271,311,75,59,144,313,152,124,88,125,135,178,278,94,96,267,23,256,159,141]",14,-1,1,0,0,0,87,87,10,1,response3disk_3,rectangle,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f8846eef3c64e2b5bc33259,5fe192a66a3657c24e3ae120,2020-12-22_07h31.52.660,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,5,FF,,0,1.12683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-47,163,1,0,0,response7disk,5,89,-15,8,1,0,0,rectangle,-15,8,1,0,0,5,2,"[271,311,75,59,144,313,152,124,88,125,135,178,278,94,96,267,23,256,159,141]",-15,8,1,0,0,0,88,88,19,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f8846eef3c64e2b5bc33259,5fe192a66a3657c24e3ae120,2020-12-22_07h31.52.660,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,4,FF,,2,1.7561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-117,-42,1,0,0,response5disk,9,90,-38,-19,1,0,0,rectangle,-38,-19,1,0,0,5,5,"[271,311,75,59,144,313,152,124,88,125,135,178,278,94,96,267,23,256,159,141]",-38,-19,1,0,0,0,89,89,90,1,,,,,,,,,,,,,,,,,,,,,,,
