key_resp.keys,key_resp.rt,key_resp_16.keys,key_resp_16.rt,key_resp_2.keys,key_resp_2.rt,X Scale,ratio_pxpermm,screen_size_x,screen_size_y,testsize,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,line_size,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_8.keys,key_resp_8.rt,key_resp_7.keys,key_resp_7.rt,key_resp_12.keys,key_resp_12.rt,key_resp_11.keys,key_resp_11.rt,key_resp_18.keys,key_resp_18.rt,key_resp_21.keys,key_resp_21.rt,key_resp_13.keys,key_resp_13.rt,key_resp_19.keys,key_resp_19.rt,ballposx,viewer_distance,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,viewerdistancecm,DVA_to_distance,radius_F,radius_P,r_F,R_P,key_resp_20.keys,key_resp_20.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,Flower1,Ecc,Flower_2,similarity,response_time,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,mouse_7.clicked_name,catchprac,mouse_6.clicked_name,key_resp_22.keys,key_resp_22.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Flower2,trialnumber,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,catchresponse,catchnumber,catchtrialorder,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,mouse_11.clicked_name,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,answer1,rt1,answer2,rt2,answer3,rt3,answer4,rt4,answer5,rt5,answer6,rt6,answer8,rt8,answer7,rt7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57cb267a648ff4000166658d,5fe19436509c7e41d9ff4071,2020-12-22_08h37.58.426,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,9,PF,,2,5.068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-86,-41,1,0,0,response5disk,9,56,6,1,1,0,0,rectangle,6,1,1,0,0,,7,2,"[183,71,266,47,300,1,258,230,220,43,241,19,177,157,157,211,47,295,263,268]",6,1,1,0,0,,0,55,55,106,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57cb267a648ff4000166658d,5fe19436509c7e41d9ff4071,2020-12-22_08h37.58.426,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,8,PF,,7,1.634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,51,1,0,0,response1disk,4,57,-4,1,1,0,0,rectangle,-4,1,1,0,0,,7,7,"[183,71,266,47,300,1,258,230,220,43,241,19,177,157,157,211,47,295,263,268]",-4,1,1,0,0,,0,56,56,78,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57cb267a648ff4000166658d,5fe19436509c7e41d9ff4071,2020-12-22_08h37.58.426,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,1,FF,,7,1.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,87,1,0,0,response1disk,5,58,-9,3,1,0,0,rectangle,-9,3,1,0,0,,7,7,"[183,71,266,47,300,1,258,230,220,43,241,19,177,157,157,211,47,295,263,268]",-9,3,1,0,0,,0,57,57,82,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57cb267a648ff4000166658d,5fe19436509c7e41d9ff4071,2020-12-22_08h37.58.426,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,5,FF,,7,1.466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,71,1,0,0,response1disk,4,59,2,5,1,0,0,rectangle,2,5,1,0,0,,7,0,"[183,71,266,47,300,1,258,230,220,43,241,19,177,157,157,211,47,295,263,268]",2,5,1,0,0,,0,58,58,8,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57cb267a648ff4000166658d,5fe19436509c7e41d9ff4071,2020-12-22_08h37.58.426,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,3,FF,,7,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,57,1,0,0,response1disk,4,60,11,-5,1,0,0,rectangle,11,-5,1,0,0,,7,0,"[183,71,266,47,300,1,258,230,220,43,241,19,177,157,157,211,47,295,263,268]",11,-5,1,0,0,,0,59,59,110,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57cb267a648ff4000166658d,5fe19436509c7e41d9ff4071,2020-12-22_08h37.58.426,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,3,FF,,7,1.517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,85,1,0,0,response1disk,2,61,-6,3,1,0,0,rectangle,-6,3,1,0,0,,7,2,"[183,71,266,47,300,1,258,230,220,43,241,19,177,157,157,211,47,295,263,268]",-6,3,1,0,0,,0,60,60,93,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57cb267a648ff4000166658d,5fe19436509c7e41d9ff4071,2020-12-22_08h37.58.426,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,2,FF,,7,1.433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,62,1,0,0,response1disk,6,62,9,2,1,0,0,rectangle,9,2,1,0,0,,7,5,"[183,71,266,47,300,1,258,230,220,43,241,19,177,157,157,211,47,295,263,268]",9,2,1,0,0,,0,61,61,40,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57cb267a648ff4000166658d,5fe19436509c7e41d9ff4071,2020-12-22_08h37.58.426,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,5,FF,,7,2.984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,65,1,0,0,response1disk,6,63,3,1,1,0,0,rectangle,3,1,1,0,0,,7,1,"[183,71,266,47,300,1,258,230,220,43,241,19,177,157,157,211,47,295,263,268]",3,1,1,0,0,,0,62,62,12,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57cb267a648ff4000166658d,5fe19436509c7e41d9ff4071,2020-12-22_08h37.58.426,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,2,FF,,7,2.233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,78,1,0,0,response1disk,9,64,3,2,1,0,0,rectangle,3,2,1,0,0,,7,5,"[183,71,266,47,300,1,258,230,220,43,241,19,177,157,157,211,47,295,263,268]",3,2,1,0,0,,0,63,63,72,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57cb267a648ff4000166658d,5fe19436509c7e41d9ff4071,2020-12-22_08h37.58.426,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,7,FF,,7,1.433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,69,1,0,0,response1disk,2,65,15,6,1,0,0,rectangle,15,6,1,0,0,,7,6,"[183,71,266,47,300,1,258,230,220,43,241,19,177,157,157,211,47,295,263,268]",15,6,1,0,0,,0,64,64,138,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57cb267a648ff4000166658d,5fe19436509c7e41d9ff4071,2020-12-22_08h37.58.426,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,6,PF,,7,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,90,1,0,0,response1disk,7,66,8,-3,1,0,0,rectangle,8,-3,1,0,0,,7,7,"[183,71,266,47,300,1,258,230,220,43,241,19,177,157,157,211,47,295,263,268]",8,-3,1,0,0,,0,65,65,50,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57cb267a648ff4000166658d,5fe19436509c7e41d9ff4071,2020-12-22_08h37.58.426,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,1,PF,,7,1.566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,66,1,0,0,response1disk,3,67,6,5,1,0,0,rectangle,6,5,1,0,0,,7,6,"[183,71,266,47,300,1,258,230,220,43,241,19,177,157,157,211,47,295,263,268]",6,5,1,0,0,,0,66,66,1,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57cb267a648ff4000166658d,5fe19436509c7e41d9ff4071,2020-12-22_08h37.58.426,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,6,FF,,6,2.233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,46,1,0,0,response1disk,9,68,-6,6,1,0,0,rectangle,-6,6,1,0,0,,7,7,"[183,71,266,47,300,1,258,230,220,43,241,19,177,157,157,211,47,295,263,268]",-6,6,1,0,0,,0,67,67,160,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57cb267a648ff4000166658d,5fe19436509c7e41d9ff4071,2020-12-22_08h37.58.426,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,8,PF,,6,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,29,1,0,0,response1disk,3,69,25,10,1,0,0,rectangle,25,10,1,0,0,,7,5,"[183,71,266,47,300,1,258,230,220,43,241,19,177,157,157,211,47,295,263,268]",25,10,1,0,0,,0,68,68,71,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57cb267a648ff4000166658d,5fe19436509c7e41d9ff4071,2020-12-22_08h37.58.426,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,6,PF,,5,2.967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,-41,1,0,0,response3disk,1,70,-5,2,1,0,0,rectangle,-5,2,1,0,0,,7,4,"[183,71,266,47,300,1,258,230,220,43,241,19,177,157,157,211,47,295,263,268]",-5,2,1,0,0,,0,69,69,46,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57cb267a648ff4000166658d,5fe19436509c7e41d9ff4071,2020-12-22_08h37.58.426,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,3,FF,,7,1.417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,95,1,0,0,response1disk,9,71,9,4,1,0,0,rectangle,-77,35,1,0,0,response7disk_3,1,1,"[183,71,266,47,300,1,258,230,220,43,241,19,177,157,157,211,47,295,263,268]",1,-1,1,0,0,rectangle,0,70,70,143,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57cb267a648ff4000166658d,5fe19436509c7e41d9ff4071,2020-12-22_08h37.58.426,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,6,PF,,6,2.133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,30,1,0,0,response1disk,5,72,4,-8,1,0,0,rectangle,4,-8,1,0,0,,1,1,"[183,71,266,47,300,1,258,230,220,43,241,19,177,157,157,211,47,295,263,268]",4,-8,1,0,0,,0,71,71,59,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57cb267a648ff4000166658d,5fe19436509c7e41d9ff4071,2020-12-22_08h37.58.426,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,8,FF,,7,1.583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,61,1,0,0,response1disk,1,73,2,-1,1,0,0,rectangle,2,-1,1,0,0,,1,4,"[183,71,266,47,300,1,258,230,220,43,241,19,177,157,157,211,47,295,263,268]",2,-1,1,0,0,,0,72,72,20,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57cb267a648ff4000166658d,5fe19436509c7e41d9ff4071,2020-12-22_08h37.58.426,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,1,PF,,7,3.284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,51,1,0,0,response1disk,8,74,9,2,1,0,0,rectangle,9,2,1,0,0,,1,6,"[183,71,266,47,300,1,258,230,220,43,241,19,177,157,157,211,47,295,263,268]",9,2,1,0,0,,0,73,73,65,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57cb267a648ff4000166658d,5fe19436509c7e41d9ff4071,2020-12-22_08h37.58.426,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,9,PF,,6,3.868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,45,1,0,0,response1disk,4,75,10,5,1,0,0,rectangle,10,5,1,0,0,,1,0,"[183,71,266,47,300,1,258,230,220,43,241,19,177,157,157,211,47,295,263,268]",10,5,1,0,0,,0,74,74,114,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57cb267a648ff4000166658d,5fe19436509c7e41d9ff4071,2020-12-22_08h37.58.426,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,2,FF,,6,1.832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,37,1,0,0,response1disk,4,76,19,1,1,0,0,rectangle,19,1,1,0,0,,1,5,"[183,71,266,47,300,1,258,230,220,43,241,19,177,157,157,211,47,295,263,268]",19,1,1,0,0,,0,75,75,145,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57cb267a648ff4000166658d,5fe19436509c7e41d9ff4071,2020-12-22_08h37.58.426,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,3,PF,,5,2.184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,-27,1,0,0,response3disk,5,77,6,0,1,0,0,rectangle,6,0,1,0,0,,1,1,"[183,71,266,47,300,1,258,230,220,43,241,19,177,157,157,211,47,295,263,268]",6,0,1,0,0,,0,76,76,66,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57cb267a648ff4000166658d,5fe19436509c7e41d9ff4071,2020-12-22_08h37.58.426,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,1,PF,,0,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-29,67,1,0,0,response7disk,1,78,7,-3,1,0,0,rectangle,7,-3,1,0,0,,1,3,"[183,71,266,47,300,1,258,230,220,43,241,19,177,157,157,211,47,295,263,268]",7,-3,1,0,0,,0,77,77,76,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57cb267a648ff4000166658d,5fe19436509c7e41d9ff4071,2020-12-22_08h37.58.426,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,1,FF,,7,3.384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,57,1,0,0,response1disk,3,79,8,9,1,0,0,rectangle,8,9,1,0,0,,1,0,"[183,71,266,47,300,1,258,230,220,43,241,19,177,157,157,211,47,295,263,268]",8,9,1,0,0,,0,78,78,99,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57cb267a648ff4000166658d,5fe19436509c7e41d9ff4071,2020-12-22_08h37.58.426,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,4,PF,,7,1.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,69,1,0,0,response1disk,9,80,-5,-5,1,0,0,rectangle,-5,-5,1,0,0,,1,1,"[183,71,266,47,300,1,258,230,220,43,241,19,177,157,157,211,47,295,263,268]",-5,-5,1,0,0,,0,79,79,75,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57cb267a648ff4000166658d,5fe19436509c7e41d9ff4071,2020-12-22_08h37.58.426,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,9,PF,,6,4.182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,39,1,0,0,response1disk,6,81,10,1,1,0,0,rectangle,10,1,1,0,0,,1,3,"[183,71,266,47,300,1,258,230,220,43,241,19,177,157,157,211,47,295,263,268]",10,1,1,0,0,,0,80,80,148,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57cb267a648ff4000166658d,5fe19436509c7e41d9ff4071,2020-12-22_08h37.58.426,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,6,FF,,6,5.367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,46,1,0,0,response1disk,8,82,14,1,1,0,0,rectangle,14,1,1,0,0,,1,1,"[183,71,266,47,300,1,258,230,220,43,241,19,177,157,157,211,47,295,263,268]",14,1,1,0,0,,0,81,81,133,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57cb267a648ff4000166658d,5fe19436509c7e41d9ff4071,2020-12-22_08h37.58.426,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,9,FF,,7,1.683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,63,1,0,0,response1disk,2,83,0,-11,1,0,0,rectangle,0,-11,1,0,0,,1,1,"[183,71,266,47,300,1,258,230,220,43,241,19,177,157,157,211,47,295,263,268]",0,-11,1,0,0,,0,82,82,11,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57cb267a648ff4000166658d,5fe19436509c7e41d9ff4071,2020-12-22_08h37.58.426,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,2,PF,,6,3.466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,34,1,0,0,response1disk,3,84,13,10,1,0,0,rectangle,13,10,1,0,0,,1,4,"[183,71,266,47,300,1,258,230,220,43,241,19,177,157,157,211,47,295,263,268]",13,10,1,0,0,,0,83,83,69,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57cb267a648ff4000166658d,5fe19436509c7e41d9ff4071,2020-12-22_08h37.58.426,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,9,PF,,7,1.933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,75,1,0,0,response1disk,5,85,-3,3,1,0,0,rectangle,-3,3,1,0,0,,1,1,"[183,71,266,47,300,1,258,230,220,43,241,19,177,157,157,211,47,295,263,268]",-3,3,1,0,0,,0,84,84,134,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57cb267a648ff4000166658d,5fe19436509c7e41d9ff4071,2020-12-22_08h37.58.426,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,7,FF,,6,1.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,37,1,0,0,response1disk,5,86,5,-3,1,0,0,rectangle,5,-3,1,0,0,,1,3,"[183,71,266,47,300,1,258,230,220,43,241,19,177,157,157,211,47,295,263,268]",5,-3,1,0,0,,0,85,85,156,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57cb267a648ff4000166658d,5fe19436509c7e41d9ff4071,2020-12-22_08h37.58.426,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,2,PF,,7,1.634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,77,1,0,0,response1disk,1,87,12,12,1,0,0,rectangle,12,12,1,0,0,,1,7,"[183,71,266,47,300,1,258,230,220,43,241,19,177,157,157,211,47,295,263,268]",12,12,1,0,0,,0,86,86,9,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57cb267a648ff4000166658d,5fe19436509c7e41d9ff4071,2020-12-22_08h37.58.426,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,9,FF,,0,3.618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-38,78,1,0,0,response7disk,9,88,9,5,1,0,0,rectangle,9,5,1,0,0,,1,3,"[183,71,266,47,300,1,258,230,220,43,241,19,177,157,157,211,47,295,263,268]",9,5,1,0,0,,0,87,87,17,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57cb267a648ff4000166658d,5fe19436509c7e41d9ff4071,2020-12-22_08h37.58.426,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,4,PF,,5,4.383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,-37,1,0,0,response3disk,3,89,2,3,1,0,0,rectangle,2,3,1,0,0,,1,0,"[183,71,266,47,300,1,258,230,220,43,241,19,177,157,157,211,47,295,263,268]",2,3,1,0,0,,0,88,88,89,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57cb267a648ff4000166658d,5fe19436509c7e41d9ff4071,2020-12-22_08h37.58.426,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,2,FF,,5,2.118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,-29,1,0,0,response3disk,3,90,7,1,1,0,0,rectangle,7,1,1,0,0,,1,3,"[183,71,266,47,300,1,258,230,220,43,241,19,177,157,157,211,47,295,263,268]",7,1,1,0,0,,0,89,89,104,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57cb267a648ff4000166658d,5fe19436509c7e41d9ff4071,2020-12-22_08h37.58.426,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,8,FF,,0,1.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-35,68,1,0,0,response7disk,8,91,-5,4,1,0,0,rectangle,-5,4,1,0,0,,1,5,"[183,71,266,47,300,1,258,230,220,43,241,19,177,157,157,211,47,295,263,268]",-5,4,1,0,0,,0,90,90,48,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57cb267a648ff4000166658d,5fe19436509c7e41d9ff4071,2020-12-22_08h37.58.426,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,1,FF,,7,1.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,85,1,0,0,response1disk,4,92,-7,4,1,0,0,rectangle,-7,4,1,0,0,,1,5,"[183,71,266,47,300,1,258,230,220,43,241,19,177,157,157,211,47,295,263,268]",-7,4,1,0,0,,0,91,91,135,1,,,,,,,,,,,,,,,,,,,,,
