key_resp.keys,key_resp.rt,key_resp_16.keys,key_resp_16.rt,key_resp_2.keys,key_resp_2.rt,X Scale,ratio_pxpermm,screen_size_x,screen_size_y,testsize,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,line_size,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_8.keys,key_resp_8.rt,key_resp_7.keys,key_resp_7.rt,key_resp_12.keys,key_resp_12.rt,key_resp_11.keys,key_resp_11.rt,key_resp_18.keys,key_resp_18.rt,key_resp_21.keys,key_resp_21.rt,key_resp_13.keys,key_resp_13.rt,key_resp_19.keys,key_resp_19.rt,ballposx,viewer_distance,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,viewerdistancecm,DVA_to_distance,radius_F,radius_P,r_F,R_P,key_resp_20.keys,key_resp_20.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,Flower1,Ecc,Flower_2,similarity,response_time,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,mouse_7.clicked_name,catchprac,mouse_6.clicked_name,key_resp_22.keys,key_resp_22.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Flower2,trialnumber,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,catchresponse,catchnumber,catchtrialorder,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,mouse_3.clicked_name,mouse_11.clicked_name,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,answer1,rt1,answer2,rt2,answer3,rt3,answer4,rt4,answer5,rt5,answer6,rt6,answer8,rt8,answer7,rt7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d7d0cc0e32539001a174642,5fe192c7df8451428fad09fd,2020-12-22_07h31.57.817,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,1,FF,,0,1.362905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-42,79,1,0,0,response7disk,7,9,-15,-1,1,0,0,rectangle,-15,-1,1,0,0,,3,"[312,215,121,119,109,61,81,143,192,35,154,187,257,158,183,169,277,226,284,237]",-15,-1,1,0,0,0,8,8,137,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d7d0cc0e32539001a174642,5fe192c7df8451428fad09fd,2020-12-22_07h31.57.817,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,7,PF,,0,0.778935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-34,107,1,0,0,response7disk,1,10,-11,6,1,0,0,rectangle,-11,6,1,0,0,,3,"[312,215,121,119,109,61,81,143,192,35,154,187,257,158,183,169,277,226,284,237]",-11,6,1,0,0,0,9,9,53,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d7d0cc0e32539001a174642,5fe192c7df8451428fad09fd,2020-12-22_07h31.57.817,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,5,PF,,1,1.279615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-67,32,1,0,0,response7disk,6,11,-8,5,1,0,0,rectangle,-8,5,1,0,0,,1,"[312,215,121,119,109,61,81,143,192,35,154,187,257,158,183,169,277,226,284,237]",-8,5,1,0,0,0,10,10,103,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d7d0cc0e32539001a174642,5fe192c7df8451428fad09fd,2020-12-22_07h31.57.817,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,1,PF,,4,1.418745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,-68,1,0,0,response3disk,9,12,-8,-8,1,0,0,rectangle,-8,-8,1,0,0,,0,"[312,215,121,119,109,61,81,143,192,35,154,187,257,158,183,169,277,226,284,237]",-8,-8,1,0,0,0,11,11,15,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d7d0cc0e32539001a174642,5fe192c7df8451428fad09fd,2020-12-22_07h31.57.817,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,4,FF,,0,0.91825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-30,107,1,0,0,response7disk,6,13,8,-6,1,0,0,rectangle,8,-6,1,0,0,,3,"[312,215,121,119,109,61,81,143,192,35,154,187,257,158,183,169,277,226,284,237]",8,-6,1,0,0,0,12,12,122,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d7d0cc0e32539001a174642,5fe192c7df8451428fad09fd,2020-12-22_07h31.57.817,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,6,FF,,0,0.751155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43,94,1,0,0,response7disk,4,14,-4,-3,1,0,0,rectangle,-4,-3,1,0,0,,3,"[312,215,121,119,109,61,81,143,192,35,154,187,257,158,183,169,277,226,284,237]",-4,-3,1,0,0,0,13,13,56,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d7d0cc0e32539001a174642,5fe192c7df8451428fad09fd,2020-12-22_07h31.57.817,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,8,FF,,0,0.792825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-27,80,1,0,0,response7disk,9,15,2,-3,1,0,0,rectangle,2,-3,1,0,0,,2,"[312,215,121,119,109,61,81,143,192,35,154,187,257,158,183,169,277,226,284,237]",2,-3,1,0,0,0,14,14,105,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d7d0cc0e32539001a174642,5fe192c7df8451428fad09fd,2020-12-22_07h31.57.817,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,7,PF,,0,1.015705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-38,75,1,0,0,response7disk,9,16,-3,2,1,0,0,rectangle,-3,2,1,0,0,,4,"[312,215,121,119,109,61,81,143,192,35,154,187,257,158,183,169,277,226,284,237]",-3,2,1,0,0,0,15,15,10,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d7d0cc0e32539001a174642,5fe192c7df8451428fad09fd,2020-12-22_07h31.57.817,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,4,PF,,0,0.848425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-34,87,1,0,0,response7disk,5,17,-4,6,1,0,0,rectangle,-4,6,1,0,0,,1,"[312,215,121,119,109,61,81,143,192,35,154,187,257,158,183,169,277,226,284,237]",-4,6,1,0,0,0,16,16,49,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d7d0cc0e32539001a174642,5fe192c7df8451428fad09fd,2020-12-22_07h31.57.817,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,4,PF,,1,1.307365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-68,22,1,0,0,response7disk,9,18,-20,-3,1,0,0,rectangle,-20,-3,1,0,0,,4,"[312,215,121,119,109,61,81,143,192,35,154,187,257,158,183,169,277,226,284,237]",-20,-3,1,0,0,0,17,17,75,1,,,,,,,,,,,,,,,,,,,,,,,
