key_resp.keys,key_resp.rt,key_resp_16.keys,key_resp_16.rt,key_resp_2.keys,key_resp_2.rt,X Scale,ratio_pxpermm,screen_size_x,screen_size_y,testsize,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,line_size,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_8.keys,key_resp_8.rt,key_resp_7.keys,key_resp_7.rt,key_resp_12.keys,key_resp_12.rt,key_resp_11.keys,key_resp_11.rt,key_resp_18.keys,key_resp_18.rt,key_resp_21.keys,key_resp_21.rt,key_resp_13.keys,key_resp_13.rt,key_resp_19.keys,key_resp_19.rt,ballposx,viewer_distance,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,viewerdistancecm,DVA_to_distance,radius_F,radius_P,r_F,R_P,key_resp_20.keys,key_resp_20.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,Flower1,Ecc,Flower_2,similarity,response_time,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,mouse_7.clicked_name,mouse_6.clicked_name,key_resp_22.keys,key_resp_22.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Flower2,trialnumber,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,catchresponse,catchnumber,catchtrialorder,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,mouse_3.clicked_name,mouse_11.clicked_name,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,answer1,rt1,answer2,rt2,answer3,rt3,answer4,rt4,answer5,rt5,answer6,rt6,answer8,rt8,answer7,rt7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e68cedf12215e16f2b39fe3,5fe19771c274b3c312ccae4c,2020-12-22_08h53.16.895,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,4,PF,,7,1.032435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,82,1,0,0,response1disk,8,93,1,-8,1,0,0,rectangle,1,-8,1,0,0,4,7,"[66,8,178,45,101,63,155,129,12,223,122,291,183,219,79,295,147,14,191,7]",1,-8,1,0,0,0,92,92,124,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e68cedf12215e16f2b39fe3,5fe19771c274b3c312ccae4c,2020-12-22_08h53.16.895,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,8,FF,,6,1.63697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,43,1,0,0,response1disk,7,94,-5,2,1,0,0,rectangle,-5,2,1,0,0,4,1,"[66,8,178,45,101,63,155,129,12,223,122,291,183,219,79,295,147,14,191,7]",-5,2,1,0,0,0,93,93,86,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e68cedf12215e16f2b39fe3,5fe19771c274b3c312ccae4c,2020-12-22_08h53.16.895,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,8,FF,,0,1.488725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-34,96,1,0,0,response7disk,8,95,0,4,1,0,0,rectangle,0,4,1,0,0,4,1,"[66,8,178,45,101,63,155,129,12,223,122,291,183,219,79,295,147,14,191,7]",0,4,1,0,0,0,94,94,48,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e68cedf12215e16f2b39fe3,5fe19771c274b3c312ccae4c,2020-12-22_08h53.16.895,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,6,FF,,7,1.12157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,94,1,0,0,response1disk,3,96,11,5,1,0,0,rectangle,11,5,1,0,0,4,1,"[66,8,178,45,101,63,155,129,12,223,122,291,183,219,79,295,147,14,191,7]",11,5,1,0,0,0,95,95,21,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e68cedf12215e16f2b39fe3,5fe19771c274b3c312ccae4c,2020-12-22_08h53.16.895,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,9,PF,,7,1.05454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,93,1,0,0,response1disk,5,97,6,-6,1,0,0,rectangle,6,-6,1,0,0,4,2,"[66,8,178,45,101,63,155,129,12,223,122,291,183,219,79,295,147,14,191,7]",6,-6,1,0,0,0,96,96,134,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e68cedf12215e16f2b39fe3,5fe19771c274b3c312ccae4c,2020-12-22_08h53.16.895,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,3,PF,,7,1.25106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,78,1,0,0,response1disk,4,98,-4,-1,1,0,0,rectangle,-4,-1,1,0,0,4,5,"[66,8,178,45,101,63,155,129,12,223,122,291,183,219,79,295,147,14,191,7]",-4,-1,1,0,0,0,97,97,30,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e68cedf12215e16f2b39fe3,5fe19771c274b3c312ccae4c,2020-12-22_08h53.16.895,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,2,PF,,6,1.28047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,44,1,0,0,response1disk,5,99,7,8,1,0,0,rectangle,7,8,1,0,0,4,6,"[66,8,178,45,101,63,155,129,12,223,122,291,183,219,79,295,147,14,191,7]",7,8,1,0,0,0,98,98,147,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e68cedf12215e16f2b39fe3,5fe19771c274b3c312ccae4c,2020-12-22_08h53.16.895,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,7,PF,,7,2.036125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,75,1,0,0,response1disk,9,100,6,-2,1,0,0,rectangle,6,-2,1,0,0,4,0,"[66,8,178,45,101,63,155,129,12,223,122,291,183,219,79,295,147,14,191,7]",6,-2,1,0,0,0,99,99,10,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e68cedf12215e16f2b39fe3,5fe19771c274b3c312ccae4c,2020-12-22_08h53.16.895,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,5,PF,,7,1.168555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,91,1,0,0,response1disk,4,101,1,4,1,0,0,rectangle,45,80,1,0,0,7,7,"[66,8,178,45,101,63,155,129,12,223,122,291,183,219,79,295,147,14,191,7]",-2,-6,1,0,0,0,100,100,54,1,response1disk_3,rectangle,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e68cedf12215e16f2b39fe3,5fe19771c274b3c312ccae4c,2020-12-22_08h53.16.895,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,1,PF,,7,1.18528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,97,1,0,0,response1disk,3,102,14,7,1,0,0,rectangle,14,7,1,0,0,7,2,"[66,8,178,45,101,63,155,129,12,223,122,291,183,219,79,295,147,14,191,7]",14,7,1,0,0,0,101,101,1,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e68cedf12215e16f2b39fe3,5fe19771c274b3c312ccae4c,2020-12-22_08h53.16.895,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,9,FF,,7,1.84755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,65,1,0,0,response1disk,4,103,13,4,1,0,0,rectangle,13,4,1,0,0,7,1,"[66,8,178,45,101,63,155,129,12,223,122,291,183,219,79,295,147,14,191,7]",13,4,1,0,0,0,102,102,60,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e68cedf12215e16f2b39fe3,5fe19771c274b3c312ccae4c,2020-12-22_08h53.16.895,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,7,FF,,7,0.97443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,88,1,0,0,response1disk,6,104,4,4,1,0,0,rectangle,4,4,1,0,0,7,2,"[66,8,178,45,101,63,155,129,12,223,122,291,183,219,79,295,147,14,191,7]",4,4,1,0,0,0,103,103,31,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e68cedf12215e16f2b39fe3,5fe19771c274b3c312ccae4c,2020-12-22_08h53.16.895,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,6,FF,,7,3.76362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,57,1,0,0,response1disk,7,105,3,3,1,0,0,rectangle,3,3,1,0,0,7,7,"[66,8,178,45,101,63,155,129,12,223,122,291,183,219,79,295,147,14,191,7]",3,3,1,0,0,0,104,104,18,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e68cedf12215e16f2b39fe3,5fe19771c274b3c312ccae4c,2020-12-22_08h53.16.895,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,1,PF,,7,1.01786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,80,1,0,0,response1disk,4,106,7,6,1,0,0,rectangle,7,6,1,0,0,7,2,"[66,8,178,45,101,63,155,129,12,223,122,291,183,219,79,295,147,14,191,7]",7,6,1,0,0,0,105,105,139,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e68cedf12215e16f2b39fe3,5fe19771c274b3c312ccae4c,2020-12-22_08h53.16.895,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,3,FF,,0,1.317645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-50,91,1,0,0,response7disk,7,107,-13,-2,1,0,0,rectangle,-13,-2,1,0,0,7,3,"[66,8,178,45,101,63,155,129,12,223,122,291,183,219,79,295,147,14,191,7]",-13,-2,1,0,0,0,106,106,118,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e68cedf12215e16f2b39fe3,5fe19771c274b3c312ccae4c,2020-12-22_08h53.16.895,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,4,FF,,1,2.753715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-85,42,1,0,0,response7disk,3,108,-2,2,1,0,0,rectangle,-2,2,1,0,0,7,0,"[66,8,178,45,101,63,155,129,12,223,122,291,183,219,79,295,147,14,191,7]",-2,2,1,0,0,0,107,107,77,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e68cedf12215e16f2b39fe3,5fe19771c274b3c312ccae4c,2020-12-22_08h53.16.895,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,8,FF,,7,1.11734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,78,1,0,0,response1disk,6,109,10,0,1,0,0,rectangle,10,0,1,0,0,7,1,"[66,8,178,45,101,63,155,129,12,223,122,291,183,219,79,295,147,14,191,7]",10,0,1,0,0,0,108,108,37,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e68cedf12215e16f2b39fe3,5fe19771c274b3c312ccae4c,2020-12-22_08h53.16.895,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,3,FF,,4,2.10301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,-86,1,0,0,response3disk,2,110,0,4,1,0,0,rectangle,0,4,1,0,0,7,4,"[66,8,178,45,101,63,155,129,12,223,122,291,183,219,79,295,147,14,191,7]",0,4,1,0,0,0,109,109,93,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e68cedf12215e16f2b39fe3,5fe19771c274b3c312ccae4c,2020-12-22_08h53.16.895,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,4,FF,,7,1.276245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,74,1,0,0,response1disk,8,111,-3,3,1,0,0,rectangle,-3,3,1,0,0,7,2,"[66,8,178,45,101,63,155,129,12,223,122,291,183,219,79,295,147,14,191,7]",-3,3,1,0,0,0,110,110,35,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e68cedf12215e16f2b39fe3,5fe19771c274b3c312ccae4c,2020-12-22_08h53.16.895,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,1,FF,,6,1.781415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,35,1,0,0,response1disk,9,112,7,6,1,0,0,rectangle,7,6,1,0,0,7,3,"[66,8,178,45,101,63,155,129,12,223,122,291,183,219,79,295,147,14,191,7]",7,6,1,0,0,0,111,111,123,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e68cedf12215e16f2b39fe3,5fe19771c274b3c312ccae4c,2020-12-22_08h53.16.895,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,6,PF,,0,1.67525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-40,87,1,0,0,response7disk,6,113,9,-2,1,0,0,rectangle,9,-2,1,0,0,7,7,"[66,8,178,45,101,63,155,129,12,223,122,291,183,219,79,295,147,14,191,7]",9,-2,1,0,0,0,112,112,0,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e68cedf12215e16f2b39fe3,5fe19771c274b3c312ccae4c,2020-12-22_08h53.16.895,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,7,PF,,7,2.85359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,84,1,0,0,response1disk,1,114,1,6,1,0,0,rectangle,1,6,1,0,0,7,0,"[66,8,178,45,101,63,155,129,12,223,122,291,183,219,79,295,147,14,191,7]",1,6,1,0,0,0,113,113,53,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e68cedf12215e16f2b39fe3,5fe19771c274b3c312ccae4c,2020-12-22_08h53.16.895,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,7,FF,,7,2.68379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,88,1,0,0,response1disk,9,115,13,4,1,0,0,rectangle,13,4,1,0,0,7,5,"[66,8,178,45,101,63,155,129,12,223,122,291,183,219,79,295,147,14,191,7]",13,4,1,0,0,0,114,114,155,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e68cedf12215e16f2b39fe3,5fe19771c274b3c312ccae4c,2020-12-22_08h53.16.895,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,8,PF,,7,0.852375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,99,1,0,0,response1disk,6,116,15,10,1,0,0,rectangle,15,10,1,0,0,7,4,"[66,8,178,45,101,63,155,129,12,223,122,291,183,219,79,295,147,14,191,7]",15,10,1,0,0,0,115,115,161,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e68cedf12215e16f2b39fe3,5fe19771c274b3c312ccae4c,2020-12-22_08h53.16.895,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,5,FF,,0,1.151065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-34,93,1,0,0,response7disk,5,117,1,1,1,0,0,rectangle,1,1,1,0,0,7,3,"[66,8,178,45,101,63,155,129,12,223,122,291,183,219,79,295,147,14,191,7]",1,1,1,0,0,0,116,116,19,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e68cedf12215e16f2b39fe3,5fe19771c274b3c312ccae4c,2020-12-22_08h53.16.895,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,2,FF,,6,2.742915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,30,1,0,0,response1disk,9,118,-12,-4,1,0,0,rectangle,-12,-4,1,0,0,7,0,"[66,8,178,45,101,63,155,129,12,223,122,291,183,219,79,295,147,14,191,7]",-12,-4,1,0,0,0,117,117,72,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e68cedf12215e16f2b39fe3,5fe19771c274b3c312ccae4c,2020-12-22_08h53.16.895,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,1,FF,,7,1.820345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,93,1,0,0,response1disk,3,119,22,0,1,0,0,rectangle,22,0,1,0,0,7,3,"[66,8,178,45,101,63,155,129,12,223,122,291,183,219,79,295,147,14,191,7]",22,0,1,0,0,0,118,118,99,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e68cedf12215e16f2b39fe3,5fe19771c274b3c312ccae4c,2020-12-22_08h53.16.895,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,6,PF,,7,7.771685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,80,1,0,0,response1disk,4,120,14,9,1,0,0,rectangle,14,9,1,0,0,7,7,"[66,8,178,45,101,63,155,129,12,223,122,291,183,219,79,295,147,14,191,7]",14,9,1,0,0,0,119,119,33,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e68cedf12215e16f2b39fe3,5fe19771c274b3c312ccae4c,2020-12-22_08h53.16.895,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,5,FF,,7,1.201265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,75,1,0,0,response1disk,2,121,11,4,1,0,0,rectangle,11,4,1,0,0,7,2,"[66,8,178,45,101,63,155,129,12,223,122,291,183,219,79,295,147,14,191,7]",11,4,1,0,0,0,120,120,55,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e68cedf12215e16f2b39fe3,5fe19771c274b3c312ccae4c,2020-12-22_08h53.16.895,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,2,PF,,7,1.08597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,86,1,0,0,response1disk,9,122,0,0,1,0,0,rectangle,-85,28,1,0,0,1,1,"[66,8,178,45,101,63,155,129,12,223,122,291,183,219,79,295,147,14,191,7]",1,-2,1,0,0,0,121,121,39,1,response7disk_3,rectangle,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e68cedf12215e16f2b39fe3,5fe19771c274b3c312ccae4c,2020-12-22_08h53.16.895,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,9,FF,,0,1.67063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-39,78,1,0,0,response7disk,9,123,0,2,1,0,0,rectangle,0,2,1,0,0,1,6,"[66,8,178,45,101,63,155,129,12,223,122,291,183,219,79,295,147,14,191,7]",0,2,1,0,0,0,122,122,17,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e68cedf12215e16f2b39fe3,5fe19771c274b3c312ccae4c,2020-12-22_08h53.16.895,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,1,PF,,6,1.706865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,41,1,0,0,response1disk,6,124,-13,5,1,0,0,rectangle,-13,5,1,0,0,1,6,"[66,8,178,45,101,63,155,129,12,223,122,291,183,219,79,295,147,14,191,7]",-13,5,1,0,0,0,123,123,144,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e68cedf12215e16f2b39fe3,5fe19771c274b3c312ccae4c,2020-12-22_08h53.16.895,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,5,PF,,6,1.91993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,32,1,0,0,response1disk,2,125,1,-2,1,0,0,rectangle,1,-2,1,0,0,1,4,"[66,8,178,45,101,63,155,129,12,223,122,291,183,219,79,295,147,14,191,7]",1,-2,1,0,0,0,124,124,129,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e68cedf12215e16f2b39fe3,5fe19771c274b3c312ccae4c,2020-12-22_08h53.16.895,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,6,PF,,7,1.373635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,84,1,0,0,response1disk,3,126,17,3,1,0,0,rectangle,17,3,1,0,0,1,6,"[66,8,178,45,101,63,155,129,12,223,122,291,183,219,79,295,147,14,191,7]",17,3,1,0,0,0,125,125,26,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e68cedf12215e16f2b39fe3,5fe19771c274b3c312ccae4c,2020-12-22_08h53.16.895,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,3,FF,,7,1.00054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,86,1,0,0,response1disk,1,127,16,-3,1,0,0,rectangle,16,-3,1,0,0,1,3,"[66,8,178,45,101,63,155,129,12,223,122,291,183,219,79,295,147,14,191,7]",16,-3,1,0,0,0,126,126,125,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e68cedf12215e16f2b39fe3,5fe19771c274b3c312ccae4c,2020-12-22_08h53.16.895,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,8,PF,,0,1.4382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-47,103,1,0,0,response7disk,8,128,-2,3,1,0,0,rectangle,-2,3,1,0,0,1,3,"[66,8,178,45,101,63,155,129,12,223,122,291,183,219,79,295,147,14,191,7]",-2,3,1,0,0,0,127,127,153,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e68cedf12215e16f2b39fe3,5fe19771c274b3c312ccae4c,2020-12-22_08h53.16.895,FlowerSimilarity_Experiment,2020.1.2,Win32,60,5fe17d4a51f3a9c1a60f9869,,,,,,,,,,,,,,,,,,,9,FF,,7,1.11596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,94,1,0,0,response1disk,8,129,4,-3,1,0,0,rectangle,77,-37,1,0,0,5,5,"[66,8,178,45,101,63,155,129,12,223,122,291,183,219,79,295,147,14,191,7]",10,-3,1,0,0,0,128,128,6,1,response3disk_3,rectangle,,,,,,,,,,,,,,,,,,,,,
